Reviews,Sentiment,NormalizedReviews
kisi ki musebat per khush na hon aesa karo gay tu allah us ko musebat se nijat day kar tumhen mubtala karay ga,-1,kisi ki musebat par khush ny ho aesa karo gye tu allah us ko musebat se nijat dain kr tumhen mubtala karay ga
pti khi k sadar ali zaidi ka mqm per pabandi ka mutalba ,-1,pti khi k sadar ali zaidi ka mqm par pabandi ka mutalba 
jhootay case awam ko quaid se dur nhi kr saktay farooq sattar ,-1,jhootay case awam ko quaid se dur nhi kr saktay farooq sattar 
muqadma ps dharaksha me daraj karain ge faisal wada ,-1,muqadma ps dharaksha main daraj karain gi faisal wada 
tv media ko reham khan ayan ali or syasatdano k cases ki khabro se fursat nahi ,-1,tv media ko raham khan ayan ali aur syasatdano k cases ki khabro se fursat nahi 
lyari singoline me firing se 1 zakhmi ,-1,lyari singoline main firing se 1 zakhmi 
aala hukkam or media khamosh ,-1,alaw hukkam aur media khamosh 
awam ne 2 daku ko pakar kar zinda jaladiye 1 halak or 1 zakhmi ,-1,awam ny 2 daku ko paikar kr zinda jaladiye 1 halaak aur 1 zakhmi 
landhi dawood ch per tanker ki van ko takkar se 8 afrad zakhmi ,-1,landhi dawood ch par tanker ki van ko takkar se 8 afrad zakhmi 
aala hukkam eid mananay me masroof awam pareshan ,-1,alaw hukkam eid mananay main masroof awam pareshan 
bin qasim park seaview pr motor cycle parking k 100 rupay or car k 200 ki wasuli ,-1,bin qasim park seaview pr motor cycle parking k 100 rupay aur car k 200 ki wasuli 
landhi or sultanabad me firing 2 afrad janbahaq  ,-1,landhi aur sultanabad main firing 2 afrad janbahaq  
users ehtyat karen or bijli ki tanseebat se dour rahein ,-1,users ehtyat karen aur bijli ki tanseebat se dour rahein 
shershah amp orangi town me current lagnay se 5 afrad janbahaq ,-1,shershah amp orangi town main current lagnay se 5 afrad janbahaq 
shah faisal clny me daketi muzahimat per khatoon qatal ,-1,shah faisal clny main daketi muzahimat par khatoon qatal 
motor cycle sawar ehtyat karen ,-1,motor cycle sawar ehtyat karen 
ps sharafi ismail goth me firing se haji lakho jokhio zakhmi  ,-1,ps sharafi ismail goth main firing se haji lakho jokhio zakhmi  
mqm ko mulk me phelnay se roknay k lye aaj tak propaganda jari hai ,-1,mqm ko mulk main phelnay se roknay k lye aaj tak propaganda jari hy 
bemarion jesa k heza dust or ulti ka sabab bansakta hai for ,-1,bemarion jesa k heza dust aur ulti ka sabab bansakta hy for 
120 mm barish ki peshangoi k baad 2 roz me 20 mm barish bhi nahi hui ,-1,120 mm barish ki peshangoi k baad 2 roz main 20 mm barish bhi nahi hui 
aik dharay ne 1st august or doosray ne 5th aug ko hartal ki call de di aam tajir confuse ,-1,aik dharay ny 1st august aur doosray ny 5th aug ko hartal ki call dain di aam tajir confuse 
gurumandir per firing se 1 shakhs janbahaq ,-1,gurumandir par firing se 1 shakhs janbahaq 
firing or pur tashadud waqiat me 81 afrad qatal,-1,firing aur par tashaddud waqiat main 81 afrad qatal
tariq road k elaqay se bhi 1 shakhs ki lash baramad ,-1,tariq road k elaqay se bhi 1 shakhs ki lash baramad 
cng kits hatane k liye cm or sec transport ko bhi sifarish kardi ,-1,cng kits hatane k liye cm aur sec transport ko bhi sifarish kardi 
koi school seal kia gya to mazahmat karenge ,-1,koi school seal kia gya to mazahmat karenge 
students or parents ki aala hukkam se zid chor ker jang band kerne ki appeal,-1,students aur parents ki alaw hukkam se zid chor kr jhang band kerne ki appeal
pvt school management association 3 aug se schools kholnay per dati hui hai ,-1,pvt school management association 3 aug se schools kholnay par dati hui hy 
parents shadeed pareshan ,-1,parents shadeed pareshan 
ajmair nagri me 1 shaks qatal ,-1,ajmair nagri main 1 shaks qatal 
adv ashfaq k qatal pr kba ka adalto ka boycott ,-1,adv ashfaq k qatal pr kba ka adalto ka boycott 
wh tax aaeen k article 77 k khilaf hai darkhuast guzar ,-1,wh tax aaeen k article 77 k khilaaf hy darkhuast guzar 
ps kharadar k bahir awam or traffic police me nok jhok jari ,-1,ps kharadar k bahir awam aur traffic police main nok jhok jari 
intzamia ne police talb krli ,-1,intzamia ny police talb krli 
orangi 10 me firing babar ice cream wala qatal  ,-1,orangi 10 main firing babar ice cream wala qatal  
karachi tajir ittihad kal hartal karay ga ,-1,karachi tajir ittihad kal hartal karay ga 
rangers k 150 lapata karkunan ki bazyabi me humari madad kare ,-1,rangers k 150 laapata karkunan ki bazyabi main humari madad kare 
all karachi taajir itehad ki aaj honewali hartal ki mqm ne himayat ka elan kardia ,-1,all karachi taajir itehad ki aaj honewali hartal ki mqm ny himayat ka elan kardia 
orangi al khalil market me firing se 1 shakhs janbahaq ,-1,orangi al khalil market main firing se 1 shakhs janbahaq 
korangi me shani qatal ,-1,korangi main shani qatal 
super highway se 2 lashen baramad ,-1,super highway se 2 lashen baramad 
awami press club malir ka 3 din soug ka elaan,-1,awami press club malir ka 3 din sogh ka elaan
new khi sindhi hotel k qareeb firing se bachi janbahaq 2 afrad zakhmi ,-1,new khi sindhi hotel k qareeb firing se bachi janbahaq 2 afrad zakhmi 
lyari kalakot me dasti bomb humla 2 afrad zakhmi ,-1,lyari kalakot main dasti bomb hamla 2 afrad zakhmi 
orangi 11 5 chishti nagar me firing se naveed nami shakhs janbahaq ,-1,orangi 11 5 chishti nagar main firing se naveed nami shakhs janbahaq 
kharadar me 2 doctors ko gangwar or taliban k naam se bhatay ki parchian mosul ,-1,kharadar main 2 doctors ko gangwar aur taliban k naam se bhatay ki parchian mosul 
raat gaye malir memon goth me muqablay me 4 mulziman halak ,-1,raat gye malir memon goth main muqablay main 4 mulziman halaak 
bus stops se ishtihari boards utarna or foot paths per qaim tuc shops ko seal kerna shuru ker dia ,-1,bus stops se ishtihari boards utarna aur foot paths par qaim tuc shops ko seal kerna shuru kr dia 
mon 17 aug wed 19 aug or fri 21 aug ko subah 8 baje se 24 24 ghanto k lye band rahenge ,-1,mon 17 aug wed 19 aug aur fri 21 aug ko subah 8 baje se 24 24 ghanto k lye band rahenge 
chingchi riksho ki adam moujoodgi me public transport ki kami se awam sakht pareshan ,-1,chingchi riksho ki adam moujoodgi main public transport ki kami se awam sakhat pareshan 
cm sindh k shikway k bad sindh govt k khilaf nab or fia ko karwai se rok dia ,-1,cm sindh k shikwa k bad sindh govt k khilaaf nab aur fia ko karwai se rok dia 
jamshed quarter baloch para me mulziman dasti bomb phenk kr farar ,-1,jamshed quarter baloch para main mulziman dasti bomb phenk kr farar 
cng pr chalne wali school vans k khilaf karwai 4th sep tk moakhar ,-1,cng pr chalni wali school vans k khilaaf karwai 4th sep tk moakhar 
rangers kisi karkun ya rehnuma ko sath le ker nahi gayi,-1,rangers kisi karkun yeh rehnuma ko sath lye kr nahi gayi
preedy street per firing se 1 shakhs zakhmi ,-1,preedy street par firing se 1 shakhs zakhmi 
sakhi hasan k qareeb firing se 1 shakhs janbahaq ,-1,sakhi hasan k qareeb firing se 1 shakhs janbahaq 
stock exch me shadeed mandi 100 index me 1200 points ki kami ,-1,stock exch main shadeed mandi 100 index main 1200 points ki kami 
awam ne daku ko pakar ker zinda jala dia ,-1,awam ny daku ko paikar kr zinda jala dia 
raat gaye liaqatabad super market me shop pr firing 3 zakhmi ,-1,raat gye liaqatabad super market main shop pr firing 3 zakhmi 
dr asim ki university or hospital ka record talab ker lia ,-1,dr asim ki university aur hospital ka record talab kr lia 
jail chorangi janay walay tamam rastay band ,-1,jail chorangi janay walay tamam rastay band 
purani subzi mandi k qareeb firing se 1 shakhs zakhmi ,-1,purani subzi mandi k qareeb firing se 1 shakhs zakhmi 
lyari k elaqay kalakot me firing se ishaq nami shakhs janbahaq ,-1,lyari k elaqay kalakot main firing se ishaq nami shakhs janbahaq 
karachi k kai elaqo me gair qanooni maveshi mandiyan qaim intizamia khamosh ,-1,karachi k kai elaqo main ghair qanooni maveshi mandiyan qaim intizamia khamosh 
nazimabad me firing se 1 shakhs janbhaq 2 zakhmi ,-1,nazimabad main firing se 1 shakhs janbhaq 2 zakhmi 
mazeed mukadmat k lye govt ko notice jari ,-1,mazeed mukadmat k lye govt ko notice jari 
firing aur pur tashadud waqiat me 95 afrad qatal  ,-1,firing aur par tashaddud waqiat main 95 afrad qatal  
shershah gulbai k qareeb firing 2 trafic police ahelkar zakhmi ,-1,shershah gulbai k qareeb firing 2 trafic police ahelkar zakhmi 
korangi ibrahim hydry se 1 shaqs ki tashadud zada lash baramad ,-1,korangi ibrahim hydry se 1 shaqs ki tashaddud zada lash baramad 
saeedabad k qabaristan se 3 din purani 1 shaks ki lash baramad ,-1,saeedabad k qabaristan se 3 din purani 1 shaks ki lash baramad 
250 se zaid ehelkar shaheed ,-1,250 se zaid ehelkar shaeed 
3500 mulziman griftar 15400 hathyar 500 kg barood baramad ,-1,3500 mulziman giraftar 15400 hathyar 500 kg barood baramad 
nazimabad me shehrion ne daku pakar liya daku naeem police ahelkar nikla ,-1,nazimabad main shehrion ny daku paikar liya daku naeem police ahelkar nikla 
vip movement k bais ii chundrigar road or aitraf k elaqon me shadeed trafic jam ,-1,vip movement k bais ii chundrigar road aur aitraf k elaqon main shadeed trafic jam 
mqm ka ehtijaj jari ,-1,mqm ka ehtijaj jari 
karkunan ki badi tadad mojud saddar men trafic jam,-1,karkunan ki badi tadad mojud saddar men trafic jam
ici pull k neche bomb ki itla police or bds talab ,-1,ici pull k neche bomb ki itla police aur bds talab 
f b area men 3 roz k doraan 10 se zaid bakray chori shehri ahtiyat karen ,-1,f bhi area men 3 roz k doraan 10 se zaid bakray chori shehri ehtiyat karen 
sea view do darya k qareeb trafic hadsa baap or beti janbahaq ,-1,sea view do darya k qareeb trafic hadsay baap aur beti janbahaq 
shehshah se 1 shaks ki lash baramad ,-1,shehshah se 1 shaks ki lash baramad 
korangi me baap k tashadud se beta janbahaq ,-1,korangi main baap k tashaddud se beta janbahaq 
ma jinnah road capri cenema k qareeb trafic hadsa 1 shaks janbahaq ,-1,main jinnah road capri cenema k qareeb trafic hadsay 1 shaks janbahaq 
orangi town sec 11 5 me firing se 1 shaks janbahaq ,-1,orangi town sec 11 5 main firing se 1 shaks janbahaq 
wukla gawaho or ehlkaro k qatilo or sahulatkaro ko girftar kia jaiga rangers,-1,wukla gawaho aur ehlkaro k qatilo aur sahulatkaro ko giraftar kia jaiga rangers
spot ko clear kernay k lye bomb disposal talab ,-1,spot ko clear kernay k lye bomb disposal talab 
aik dharay ki call per aaj sheher me juzvi hartal jaari doosra next week hartal karay ga,-1,aik dharay ki call par aaj sheher main juzvi hartal jaari doosra next week hartal karay ga
new khi sindhi hotel k qareeb firing se bachi janbahaq 2 afrad zakhmi ,-1,new khi sindhi hotel k qareeb firing se bachi janbahaq 2 afrad zakhmi 
"aur iss ilaqay ki faslain tabah o barbad ho gain, log qahat ka shikar ho gaye to ",-1,"aur iss ilaqa ki faslain tabaah o barbad ho gain, log qahat ka shikar ho gye to "
lakin unhain  na wakalat pasand thi na profferi ,-1,lakin unhain  ny wakalat pasand thi ny profferi 
1965 ki jang kay bad jab january 1966 mein ayub khan nay allan-e-tasqand per dastakhat ker deye to bhutto nay apnay uhday say istafa day dea aur larkana chalay gaye lakin ayub khan kay lia allan-e-tasqand kay baray mein akalay jawab dahi bohot mushkil thi.,-1,1965 ki jhang kay bad jb january 1966 main ayub khan ny allan-e-tasqand par dastakhat kr dain to bhutto ny apnay uhday say istafa dain dea aur larkana chalay gye lakin ayub khan kay lia allan-e-tasqand kay baray main akalay jawab dahi bohot mushkil thi.
iss leye waqti tour per bhutto ko mana lea gia aur qoumi assembly mein unsay allan-e-tasqand ki hamayat bhi kerwai gai tahum june 1966 mein achanak unka istafa manzoor ker kay unhain farig ker dia gai.,-1,iss leye waqti tour par bhutto ko mana lea gia aur qoumi assembly main unsay allan-e-tasqand ki hamayat bhi kerwai gai tahum june 1966 main achanak unka istafa manzoor kr kay unhain farig kr dia gai.
bila shuba iss waqt bhuto kay istafay say pori qaum ko sadma hua aur na sirf ayub khan ki amriyat bai naqab hui balkay awam kay jazbat ayub khan kay sakht khelaf aur bhutto ko mazloom qarar day ker un kay haq mein ho gaye chunanchay jab bhutto larkana jatay huye lahore railway station say guzray to un kay maddahon naray ki aik kasir tadad station per moujood thi.,-1,bila shubhaa iss waqt bhuto kay istafay say pori qaum ko sadma hova aur ny sirf ayub khan ki amriyat bai naqab hui balkay awam kay jazbat ayub khan kay sakhat khilaaf aur bhutto ko mazloom qarar dain kr un kay haq main ho gye chunanchay jb bhutto larkana jatay hui lahore railway station say guzray to un kay maddahon naray ki aik kasir tadad station par moujood thi.
mr. bhutto socialist na thay.,-1,mr. bhutto socialist ny thay.
woh aik jagirdar kay ghar mein paida huye thay magar unki walda ka taluq jagirdar khandan say na tha jis ki wajah say un kay susral walay un say achcha salook na kertay thay.,-1,woh aik jagirdar kay ghair main paida hui thay magar unki walda ka taluq jagirdar khandan say ny tha jis ki wajah say un kay susral walay un say achcha salook ny kertay thay.
un tamaam awamil nay zulfiqar ali bhutto kay siasi sonch kay khadokhal tashkil deye tha.,-1,un tamaam awamil ny zulfiqar ali bhutto kay siasi sonch kay khadokhal tashkeel dain tha.
1991 mein colonel vladimir putin ne kgb se istefa de diya.,-1,1991 main colonel vladimir putin ny kgb se isteefa dain diya.
kisi ne shayad sach he kaha haiâ¦ â iqtedar ki kursi par gond laga hota haiâ¦ â,-1,kisi ny shayad sach hy kaha haiâ¦ â iqtedar ki kursi par gond laga hota haiâ¦ â
"mushkil yeh aa parhi ke russia ke aaeyn kisi shakhs ko musalsal 3 martaba president ke auhde par faiz hone ki ijazat nahi deta, beharhaal ghanimat hai ke president vladimir putin ne kisi mawrae aaeyn iqdaam ke bajae 2012 mein sadarti intekhab larhne aur darmiyani arsaa prime minister ke taur par guzaarne ka andiya diya hai. ",-1,"mushkil yeh aa parhi ke russia ke aaeyn kisi shakhs ko musalsal 3 martaba president ke auhde par faiz hone ki ijazat nahi deta, beharhaal ghanimat hy ke president vladimir putin ny kisi mawrae aaeyn iqdaam ke bajae 2012 main sadarti intekhab larhne aur darmiyani arsaa prime minister ke taur par guzaarne ka andiya diya hy. "
azaadi ke bad beshtar arsaa bharti siyasat par congress bhaai rahi aur khud congress par ab nehru khandaan haavi raha hai. ,-1,azadi ke bad beshtar arsaa bharti siyasat par congress bhaai rahi aur khud congress par ab nehru khandaan haavi rha hy. 
1984 mein sikh muhafizon ke hathon indra gandhi ke qatal ke bad rajiv gandhi ko in ka jaan nasheen chunn liya gaya aur khatoon e awwal ka kirdar sonia gandhi ke hisse mein aya.,-1,1984 main sikh muhafizon ke hathon indra gandhi ke qatal ke bad rajiv gandhi ko in ka jaan nasheen chunn liya gya aur khatoon e awwal ka kirdar sonia gandhi ke hisse main aya.
"1991 mein madras ki aik taqreeb mein rajiv gandhi ko aik khatoon ne guldasta pesh kiya, jo achanak he zordaar blast se phat parha.",-1,"1991 main madras ki aik taqreeb main rajiv gandhi ko aik khatoon ny guldasta pesh kya, jo achanak hy zordaar blast se phat parha."
us guldaste mein bomb chupaya gaya tha aur mazkora khatoon ka talluq tamil tigers naami group se tha.,-1,us guldaste main bomb chupaya gya tha aur mazkora khatoon ka talluq tamil tigers naami group se tha.
rajiv gandhi bomb blast ke natije mein chal base.,-1,rajiv gandhi bomb blast ke natije main chal base.
is accident ne sonia gandhi ko bharat ki pur tashaddud politics se mutanfir kar diya aur inho ne congress ki janib se rajiv gandhi ki jaan nasheen banne ke liye dale jane wale dabao ki saliha saal tak mazahmat ki. ,-1,is accident ny sonia gandhi ko bharat ki par tashaddud politics se mutanfir kr diya aur inho ny congress ki janib se rajiv gandhi ki jaan nasheen banne ke liye dale jane wale dabao ki saliha saal tak mazahmat ki. 
"wo nahi chahti thi ke in ke dono bachon rahul gandhi aur priyanka gandhi par khoon e siyasat ka manhoos saya bhi parhe, lekin bil aakhir 1998 mein inhe party ke mustaqil dabao ke saamne himmat dikhani parhi aur wo congress ki intekhabi mohim mein hissa lene par aamada ho gai. ",-1,"wo nahi chahti thi ke in ke dono bachon rahul gandhi aur priyanka gandhi par khoon e siyasat ka manhoos saya bhi parhe, lekin bil aakhir 1998 main inhe party ke mustaqil dabao ke saamne himmat dikhani parhi aur wo congress ki intekhabi muhim main hissa lene par umdah ho gai. "
"sonia gandhi bharat ki pehli roman catholic prime minister ban sakti thin, agar wo 2004 mein congress ki hairan kun intekhabi kamiyabi ke bad wazarat e uzmaa ka auhda qabool karne se inkaar kar ke sab he ko hairan na kar deti.",-1,"sonia gandhi bharat ki pehli roman catholic prime minister ban sakti thin, agar wo 2004 main congress ki hairan kun intekhabi kamiyabi ke bad wazarat e uzmaa ka auhda qabool karne se inkar kr ke sab hy ko hairan ny kr deti."
"congress ka dabao tha ke wo yeh mansab zaroor sambhalen, lekin inho ne yeh kehte hue inkaar kar diya ke, â mere andar ki awaaz mujhe yeh auhda sambhalne se roak rahi hai. ",-1,"congress ka dabao tha ke wo yeh mansab zaroor sambhalen, lekin inho ny yeh kehte hui inkar kr diya ke, â mere andar ki awaaz mujhe yeh auhda sambhalne se roak rahi hy. "
"â2006 mein sonia gandhi parliament ki rukniyat se bhi mustaafi ho gai, kyun ke mukhalfeen ne yeh mauqqif ikhteyar kiya tha ke wo â national advisory council â ki sarbarah bhi hain.",-1,"â2006 main sonia gandhi parliament ki rukniyat se bhi mustafi ho gai, kyun ke mukhalfeen ny yeh mauqqif ikhteyar kya tha ke wo â national advisory council â ki sarbarah bhi hy."
