Reviews,Sentiment
"Han to...jb hmara is event se koi relation hi nhi to q celebrate kren bhae...bs jo log krty hain wo smj jaen...fzool ka event lgta hai mjhy ye...Govt. ne b ban kr dya hai ab to..i appreciate this effort..ab to mri duaa hai k jldi wo din ae jb totally ban ho jae ye event...""jo kisi dusri quom ki mushabiht krta hai wo usi quom se hota hai""...Hadees hai ye ap ko pta hi ho ga..is lye mny anti valentine dp lga li..:-D",0
mny b negative story hi suni hai...is lye me to hmesha se hi is event k against hun r in sha Allah rhun gi..or mjhy khushi hoi k ap b is k against ho q k asy log kum hi milty hai:-D...,-1
"Aameen, nxt epi ka title nhi aya abhi tk...",0
Mny b pàge visit kya tha to nhi aya tha title ...hm to title se hi bht kuch guess kr lty hain...:),-1
Sahi kaha aur humara time guesses lga kr hi guzarta hai :),1
Hmm:)ab dkho maybe kl a jae q k 20 k baad to sneak peek chahye ho gi Namalians ko..:),0
"LOL, boht be-sabry hain hum Namlians...admin 25 se pehly sneak peek nhi detien :)",-1
haha...shi kha..25 me to bray days hain abhi..,1
Ye bhi guzar hi jaye gain!!,0
Ap k khyaal se next part ki kitni epi hon gi?,0
"shukrya...Yeah.. say ""No"" to V.D...me to sb ko yhi keh rhi hun bs koi sun lai meri baat...",0
Mein ne to sun li :),0
Haha..ap ne is lye suni q k ap khud b asa hi sochti hain...pr jo nhi sochty unhy smjhana zra myshkil hai :).,-1
"MashaALLAH boht piyari bachiyan hain SA kien, ALLAH nazr e bad se bchaye aur naseeb bhi achy kary...Aameen!! :)",1
MashAllah so Cute daughters.Allah ink naseeb achy kry.Ameen!!Meri beti Soni Kardar b iski betion ki trhan cute si hai??,1
seriously.. baish bahaa dialogues dai gayai khalil saheb humain .. afzal ke yaadoun k saath saath.. :D,0
Bhai apni nazar ka elaaj krwao,0
record jo bhi ha pr fighting spirit jo afridi me h kisi me ni jb Asia cup 2016 worldt20 2016 trophy pak aye gi jo Lala hi laye ha,0
Yeh Banda Cricket Khailtay Khailtay Budha Ho Gaya Laikin Isnay Cricket Ki ABCD Bhi Nahi Seekhi,-1
laally...ab tooo retire ho jaaa....es se pehle log tera dummy janaza nikalen...gharrooor ka sr neecha,-1
Shahid bhai aj ka match kon jeeta ha???,1
Wallah !!! Zamunga da Zra Sir ye....,1
afridi bhai ankhirat ki team taiyyar karli k jo asal jaga tumhare liye khada ho k lade,0
chmpions sikhst se sikhta hy mgr himt nh harta hy hoti hy hmsha himt ki jeet,1
ap ne ahmad ko unfollow kyun kiya tha? ??,0
Abhi tow Party shuro Hui ha,0
Ye Kaam Be Mai Btaon ? Hasna Tha Ya Rona Koi Kaam To Khud karlo!,0
really lala Dubai is tym dunya ka sbse khoobsurat mulk lagraha tha:-),1
Lala jani plz aj Psl ki khushi me mjhy 1 reply de dain na plz,1
Asalam Alikum Wa Rahmatullah Hi Wabrakatuh:),1
Lala ap agay,0
aai ki jeet aap ko mubarak ho,1
"PSL tuk tuk dekhne nh Boundaries dekhne ate hen log, bowling pitch bana k ksne sazish?",-1
now pls for God sake merit pe team select krna Wt20 k lea. Apny tout selfie or akmal k alawa bh kuch Dekh lena. Jan chor ab,-1
Lala inhe bolo telecast hang hrhi he bowling krate hue. Maza nahi arha camera work ka,-1
Bhai Dhyan rakhna..photo me Jo Bandook rkhe ho sar pe wo chal na jae..,-1
in sha Allah apki performance bht lash hogi.,1
great lala. Kl k match ka bht wait kr rhy.,1
lala plz ab online aa hi gae haen to chat session bhi kar len plzzz,0
Aj ache lag rhy the bht,1
mere tweets ko limit lagi hui the . Is liyai tweet ni kar saki,-1
lalaa aj ap bht pyaray lagrahay thy:) sabse achey ap lagrhy thy :),1
maza a giya ajj,1
Aj ka match Bacha Khan University k shohada k naam karna jo PSL ka bechani sy wait kar rahay ty...,-1
"Lala, tm jeeto ya haro me forever ap k sat hoon.. big fan",0
answer to ni dein gay aap but koshish to kr sakti hun shayd mil jaye reply,-1
asmara bhi aap ke saat aye hai match dekhne Lala jee..,0
reply kr dein pata ni kab pr ho paprz jo ane wale hain .mere,-1
meri bohat bohat bari khuaish hai aap se auto lene ka aur milne ka,0
aap ne kitne ache sign kiye mujhy bohat ache lagte hain aap ke sign,1
Poori dunya!!!!hil gaiiiiii,0
lala kabhi to answer kar dein ;,0
lala Tum jeetu ya haro humain Tum se pyar hai,1
jo howa vo kbhii nhiii bhool sakte,1
..Cup pa gate kho mungla kha labi kuwa zalmi di o zalmi,0
Kuch ziada hi easy ho kr khail rhy hain tbhi..,1
"Dekho zra, mujhy abb bs yehi bta dena kon jeeta...",1
Lala ye tweet apne hi ki haina? :P,0
bhaiya g apne shuru kardia kya instagram??? ya abhi bhi just Twitter & whatsapp pe hi maza atta????,1
ok lalã Jo human sarkar,0
achha maal hai ??,1
ab Lala ne kaha h to kuch to bat hogi,0
quite seriously ?? bhaiya esy q? Ap miss management pe sad ty kya???,-1
lala :( hayeee Allah !! Ab tow mujey unlucky feel ho raha ha #QasamSey :(,-1
Mujhy b Kuch Bol dain??,0
apne mujhe aj tk rep nh kia :(,-1
shahid bhai ek reply mujhe bhi day den,0
CLngratulation Muskan.Mujy b Rapy Mila..,1
wesey itna chota session na hi krtey tow better tha :p,0
Bht Bzy Rehny lagy hn Ap????,0
Ye Achi bat ni ha????,-1
really ap t20 k bad nhi khely gay i m s00 sad  circket is n0t circket with 0ut lala g0d bless y0u ur family ??,-1
oh lala jeeeee ???? kbhi hamsey b bat kar lein naw :(,0
Lala Akher hame reply kun Nahe karte ho .??,-1
Mujhse b bat kr lia karen????,0
I am little bit confused smajh nhn arahi k kis ku support karun kyn k har team mein mera koi na koi favourite player hai......islmd ka bowling attack zbardast hai tu peshawae ki batting line kamal.....lahori hone ki waja se lahore ku support karna chaheye tu us mein sirf hammad azam ka talent dekhna chahun gi....haha.......peche reh geye karachi aur quetta jis mein sari hamdardiyan quetta k sath hein,1
haan youtube pe dekhon gi. feb se matches start ho rahe hain. it is held in Dubai,0
plz plz reply lala g ap ki bhhhhhhhhhhhhhhhhhhhhhhhtttttttttt bri fan hun plzzzzzzzz,1
Reply b du esko dil py ek arman hy,0
Ye kb the end hoge? ?,0
BoomBoom aap araam se kheliyega kyu k hum subki duain aapke sath han,1
Aur yakeen hai aap jeet k aaoge IA!?,1
Assalam-o-Alikum lala kaisy hain ap plzzzz,1
Kabhi mujhy bhi yaad kar liya karayn!??,0
Sachi it hurts.,-1
Bas Is Baar INDIA ko HARAANA hai ?? Plzzzzzz Plzzz ??,-1
shahid bhai ALLAH PAAK apko kaamyaab karen.Ameen,1
BHAI SALAM ARZ HAI MERI JAN SIRF MERE SHAHID BHAI,1
KAISE HAIN AAP ?,0
shahid bhai ap log itna marna world cup men k dosri teams hum sa khelnay k nam pe kanpnay lagen .,-1
Ak boundri tu mill hi jati ha aur dar ky na khilna  haar jeet  hoti ha,1
We pray for you,1
Shahid Bahi hamari team dot balls bhot khil rhi ha agar batsman overs mn dot balls na khaily,-1
haar k hi ana hy hum ny . Jb tak ap team myn hyn aur waqar younis coach to hmry cricket lanat hy,-1
hum sub ki  duain ap k sath hain pury himat hosle k sath jain or dikha dain un ko k hum mi he kitna dum,1
pakistan ko wahan jana chahye bger kisi pressur k or jeet k ana he,1
hm pe aik ehsaan krna k ab match na khelna,-1
apart from cricket hmay tmse pyaar hai :'D,1
Retirement lo WT20 kay baad. Mehrbani kero,1
In Sha Allah Asia Cup & WCT20 Jeet Kr Jana Hai Love U champ Izzat k Sath,1
Shoaib Malik bohat sust insaan hai. I mean just look at his facial expressions when on field.,-1
Lala Jo Bhi Decision Lna Soch Smjh K Lena...But Hm Apko Action Mai Dekhna Chahty Hn Bhai,0
wo xala ganja charman pagal hua hai bakria palne nhi rakta bana chairman,-1
retirement nahi dein plsss.jiss ko jo bolnah hai bolnay http://dou.best  of luck for you'r bright future.,-1
bhai ye jayasuriya ka duck ka record break krega,0
bhai tu retire kar abhi...aise khelega to aur naam kharab ho jayega tera,-1
hahahha to galt Kia tah wo to urdu main likha heeee,-1
Lala Dil se salam Pak ka ap ka ly,1
aap ne imran khan jaisi fighting spirit dikhani hy.kabhi sochna bhi nhi k humari semi final tk rasai hy.,-1
.allah aap ka hami o nasir ho.. ameen lala. hasdey jao to hasdey aao..,1
bhai kbhi to khud opener aa kar try karo i m sure u will boom :-),0
ixat se khtm krdo ab apna career lala q k ap se aur nae ho pa raha itx an advise 4 ya thanksh buddy tc,0
Chalain country k liye Jo chand apne Asia cup mein charhaya hai wohi kafi hai. Guzarish hai k T20 worldcup se dur rahieyega,0
Allah ka shukr hai aj team jeeti nii ni to India se hr jati,-1
AGR thori si ghrat ho to cricket se dora ho jao,1
Is Lanati Ko Kaya Kaha Jai Hamaray Samajh Mai Nahi Aata...,-1
maaf karday humien lala,1
Shahid Bhai inshallah final him dobara India she khailain gay or batayein gay k Pakistan kia he or afridi kia he...,1
khuda ka vaasta hai.. Ab toh qudrat bhi chahrahi hai k retire hojao!,0
Oldman Jao bhai q tabah kar rahy ho pak cricket ko,-1
my bro no retarmint plzz ap Pakistan team ke jaan ho best of luck Pakistan vs India ke match ke liya InshaAllah zarror jeto,1
yes lala mai b wohi sochti hu Jo mere liye zyada better h coz har koi apna zyada acha behtr janta h,1
bs krdu 20saal se tu Pakistan ki cricket tabah ki r almost 10 dafa retirement ka elan kia r pir wapsi apny tu had krdi huh,0
"Lala jani ese tho na bolen, Jaavi Lala ka e naam liya tha kisi or ka nai k ap itna gussa kr rhe hain",-1
LaLa plz abi cricket ni choro... Ap k bgair cricket gaame ni lgti bacho ka khel lgtaa h plz plz play,-1
shahid bhi himet ni harni ap nay hum ap k sath inshallah we win the t20 world cup and countinew t 20 cricket,1
but main chah rha ap retire ho Jaye Jeet Kr both events IA coz Izzat Sath jatay daikhna chahta,1
Aur In Sha Allah Ap Jeet Kr Jao Gay Aur Hamaray Dilo Main Worlds Records Main Hmaisha Raho Gay,1
"Waisay T20s Khailna Mat Chorna Ap, PSL 5th edition tak Kam az Kam Love You",1
Aur Ab chat session ho Jaye lala Bht time ho Gia nahi Hua Please,-1
Wo Javed Afridi keh raha tha kay us kay kehnay per retirement nahi lay rahy.,-1
lala retirement nai lani plzzzzz,-1
Ye Haters 1996 Say Apka Kuch Nahi Bigaar Skay To Ab Kia Kr skty hain Iss leay dafa kro sb KO,0
aur kitna later?????? Har ek match mein haar ke phir decide karoge????????,-1
Teray jaisay mar ker hi qoam ko nijat daitay hain..,-1
Allah Kare bahot saalo tak aap k retirement ki talks baseless he rahay.Allah aap ko kameyabi aur Izzat aata Kare.Ameen,1
plzzzzzzzzzz lala retirement kabi bi nahi lena plzzzzzzzzzz pak team ko ap ki zarorat ha,-1
ala agar retired hogia to ham cricket nhy daikegy..,-1
ab to le hi lo bhai lol,0
ap ko retire hona parega yahi performance rahi to team haar rahi ha batting captain wo hota ha Jo 9th wick tak khara rahe..,-1
Retirement lee lo sir fir wapas aa jana kyaa farak padta hai agar nai aane diya vapis toh udaa denaa..,-1
yessss Lala really iam tooo happy itna ka ap soch bhi nahi saktee,0
please aap retirement na laina hamaine aap ki zarorat haiy.pory pakistan ko aap ki zarorat haiy.we love you,1
abhi cricket ko zawal nhi anna:D,1
Lala ge retirement lene ka khayal nikaal de,0
ye qoum imran ko bhi paisay day rahi hai.hospital k liye aur wo juye amen aur malls banay men laga raha hai,0
is say pehlay k log tumhen jootian mar k nikalen.. behtari isi men hai k team ki jan chor do.. paisy chahiye to batao ye,-1
itna gharoor mut karo gharoor ka sir neecha hota hai,0
. 20 sal say nahusat phelai hui hai tum nay.. ab jan chor do.. laalchi admi..,-1
aisa cup toh aapki team ke liye finish hogaya. Ho jao retire warna fare well match bhi khel ne nahi milega.,-1
an Sep ko aaram no zarorat his ham pe Rahm karin,0
lala ab to retirement le lena chahiye jo Asia cup me haal hua hai.,0
har acha player apni game k peak point pay retirement leleta hy ta k us ki game ko dunia yad rakhay nah k galiyan nikalay,1
chalo phr ab meri advice lelo or retire ho jao na or barbad kro team ko khelna to apko ata hi nhi you are a biggest looser,-1
Lala plzz @iamAhmadshahzad ko shamil karo plz wo zaror perform krege,0
Shahid Bhai <3 plzzzz 2020 ka t20 WC khel kr retire hona or plzzz odi mein wapis a jaoo i am your die hard fan,1
lala bday wish banti a mre plz lala de dein na :-( plzzzz em watng lala gggg,1
Shahid Bahi And Javed Bahi Jab Tak Main Zinda Hon Psl T20 Main Mere Favourite Team,1
shahid bhai plz Asia cup jeetwa do aur t20 wcup bhi ap to retirement le lo gay phir to koi nahi jetwa sakta,0
Lala pls Sat ko India ko harana he.. All the very best 4 the Asia Cup.. Jeet ke ana !,0
same here lala jo bhi jeetay jeetna to Pakistan ki team ne hi hy na islie me b dono team ko support krhi hu:),1
lala aj haar gae khair ha par 27th ko ni haarna,0
oh lala jeetey isb ya Quetta jeet hogi Pakistan ki hi ;) #PSL sari teams hi apni hen ;),1
ek suggestion h aap k lie Asia cup aur t 20 w cup me aap opening kijye batting....its humble request. ..,1
Shahid Bahi Ap Aur Javed Bahi Dono Mere Jan Ho Raat KO Mujy Boht Duhk Hoa Jab Mere Jan Mere Team Peshawar Zalmi Haari,-1
lala r?n? ?e zada ya?an ap?? c?a?c??a ??o? ?a,0
Lala ap ne itne din se chat ni ki aise lag rha hai jise sal hu ga hai ap aj kar ly plzz,-1
OK lkin mene nhi ana mai q auu jb apki team hi nhi hogi:-(,-1
lala g tention niii leniii tum jeeto ya haaro hmy tum sy payar hai ku k maaoun (mothers) ny roz tery jesy peda niii karny,0
mai ap ko dkh kr bht khush hti hn what a win green shirts well done Afridi 11 :-),1
kayonkay tum aur tumaray poora khandan bayghirat hai tum in the ghatia player aur insan ho,-1
afridi sahb kuch chunalz ki sport hasil or k ap captain to bn skty ho ....mgr team ko jeetwa nahi skty,-1
Last Match main Junaid khan ko na Khelna hi tumhari haar ki wajah thi Abhi waqat hai Wc t20 main junaid ko in karo,-1
kashhhhh zalmi team final my Hota to bohat acha Hota.,1
wahab plz 27 ko kholi ko bold kar k pavilion tak awazai lagana us k pechay plz dil khush hojayega our mujay pata hai ap kr skty h,1
lala ap bhi tweet kar dy hum strong kar ne ka ly plzz,1
Kya Bhaijaan U-19 World Cup main dikhayi nahi diye aap. Wahan se bhi retirement le li Kya ?,-1
yahoo kaha tha naa sammy ka over dein,0
lala jani @darrensammy88 ka bhi over dijiye plz,0
Ye Kaam Be Mai Btaon ? Hasna Tha Ya Rona Koi Kaam To Khud karlo!,0
really lala Dubai is tym dunya ka sbse khoobsurat mulk lagraha tha:-),1
lala Ahmed shehzad aaj kamal kardiya hai he will prefrom in WC 20T give him last chance,1
"PSL tuk tuk dekhne nh Boundaries dekhne ate hen log, bowling pitch bana k ksne sazish?",-1
now pls for God sake merit pe team select krna Wt20 k lea. Apny tout selfie or akmal k alawa bh kuch Dekh lena. Jan chor ab,-1
Lala inhe bolo telecast hang hrhi he bowling krate hue. Maza nahi arha camera work ka,-1
great lala. Kl k match ka bht wait kr rhy,1
"Shahid g bhi kher mubrk kar de hmko ,",1
Aapke jane ke baad team ka bhala ho gaya .,1
.aapko odi team me fir se dekhna chahte he plz....,0
aapko bhi bht bht mubarak ho pak ki jeet lala jani :),1
tu ajj twitter per kay say jaag gia :p,0
bus jani soocha ajj sub ko danda do :),0
"Lala replyy tu kardyaa karein ap mjhy reply hi nhi karte, ye phr aik fav hi dey dein please lala",-1
Lala Q/A session ka koi plan he.? Kab karengyy ? Batadein please,0
Bohut miss Kar rahi hun PLzzzzz eltijah manay REPLY me,-1
Aj to team n dil khush kr dya,1
Lala hm se bat tou kren... Chlen selfie share kr den phir,0
Lala ap kb acrion me nazar arahy hain?,0
Salam bhai dekhen bhai ap mere itne favourite hain mujhe itne ache lgte hain bhai plz reply me,1
both are Pathans .. Akhir kab tak Pathans Pak ki izzat bachaty rahain gy kab tak dunya ma Pakistan ka naam roshan karain gay,1
shahid bhai ap ka agla match kb hai west indies mai,0
himmat kar key karachi k larkey ney bhi 100 kiyeh hain us ka bhi nam le len,1
ok jee yh apka hi mamala ha ap jo bn na chahti ho ban jao mje koi itraz nh ha,1
Shah Ji wo pls mujhe apko ye kehna tha k plsssssssssssssss apni crazy choti c fan,1
mujhe to aik bar milga chuka,0
Oh!! Tumhary id name ne mujhy shocked kr diya tha mainy ne smjha lala ka replyyy,-1
kapil kya cheez ha lala k aagy..ofcrs lala is real legnd,1
Mjy to bht khush hu aik to pak jeta or dusra india har gya wawww bechare,0
B00m B00m aj india har gyaaaa aur pak jeeeeeet gyaaaa aj bht bht dil khush hwa,1
nahi na q k hum to hamesha ap ky sath hain hum kahen bhi ap ka pecha nahi chorty na.,-1
mera naam muskan apki fen hun me aap se yeh nahi kahoo gi aap mujhe riply karen bus aap humesha khush rakhe ameen,0
shahid Bhai pak team ko abhi bhi aap ki or misbah ki zarurat hai,0
lala tumhara bhi hona zaroori hai test team me,0
khud bhi thori se test ki temperament bana lo lala...,0
jab jeet pa ho imaan to haar nhi sakte pakitan,1
lala ab app bhi seekh lo khailna please.,0
lala:) ap k0 w0 k0ti bht s0ut kr ri the suchiii:),1
bht bht bht bht bht mubarak lala.... Chaa gae ap aj <3,1
Bahi @iamAhmadshahzad sa kuch Ikhtelafat chal rai ha kea??,-1
U kn0w lala mujy bht nend ari the but mujy yakeen tha ap tweet kryn gy s0 mein jag ri thi:),1
apne app mein he sb se bari khushi hai k respected COAS khud cl kr k mubarak den.wo bhi raheel sharif sb.,1
lala u r awsm nd team tiyaar krnii hu gii merii khawaish ha k ap ko bht acha sendoff milay likr @ImranKhanPTI bst ov luck,1
aur shahid bhai i am biggggggggest hug fan plzzzz plzzzzzz one tweeet me INSHALLAH 2016 ka worldcup b jeetna hai INSHALLAH,1
hmm ALLAH ka crore dfa suhker hai buht logo nay koshish ki thi kay pakistan main cricket na aye but ALLAH ka suhker hai,1
hamare piyare Army chief ne hmesha hmare ghm ko banta hai aur hmari khushyu m khush hota h.,1
ThePathanLad mhmd sami kyun khail rha hy??? Youngsters ko moqa daina chahiyay,0
Hahah jo perform karay bas chahye young ho ya Buddha,0
ThePathanLad sami perform ker rha hy? Kal ghalti say wckts liyy hain,-1
Shahid Bhai Sabki performance bohat achi thi Likin apka winning Shot Sab se ala tha :),1
mery khayal mai aap cricket sirf lala k leya dekte ho...,0
afridi ko khud a Jana chy match jaldi khtm ho Jana thank,0
Mjy umeed h jb aap team me hgy gy to team zaroor jeety ga or esa he hua,1
Paisay puray krdiye match k :P,0
"batting to hoti nahi ab bowling b nh hoti 2 over me 20 run ,retire plz",-1
chor day es bechary ko kam se kam kaptaani tou hoti hai na .. dekh do match jetwa diye,0
zim se istarah jeetna b harna hy bhai,0
ham crowd ko b apko yu kareeb sy ja k dkhna bht acha lga:),1
.plz achy bating krna....agar app jldy out ho jao to dill toot jta hh...,-1
bhaiya mai exam de k aa gae but meri eyes me abtk bht lain horahi ha..dua karn mai thik ho jaun eyes infection hua va ha,0
ajj pora Pakistan kitna Khush hay ! Allah Hamari khushiyon ko nazar na Lagaye,1
zahir he Lahori hain zinda-dil to hon ge hi na ;-),1
apke lakho croron fans hngey lkn me daawey se keh rha hn k mj jesa koi fan b nai apka is leye plzzzz ik bar reply dey plllz,0
Lala chaaa gye ap sab aj maza agya aur aj kuch alag hi maza tha match dekhne ka,1
sabit hua k jeetnay k liye lala ki wining shot ka hna bht zruri hai.. :D,1
english bardi aala hai.. ye kis ne likha ha,1
Oye do number Khilari Khuda ka wasta hay peecha chor day team ka. You are the most overrated athlete EVER,-1
Lala 25 May ko mere Board Exams Start ho rahe h ..please Pray 4 me,0
afridi aya chuka mara or matach jeet gaye crowd wants to say this nd finally we got this line after hitting ur winning shot,1
aap jaisa captain ho team ka to har kisi ki perfomance achi ho jati he sara credit aap ko jana chayeai,1
Janab Afridi Sahab apni perfmnce par bhi thora goor karian bowling tu jesy ap bhool hi gay hain.. bating ap ko phly he...,0
Cha gaey aap,1
lala .boht busy person hai salam ka ansr b nhi deita,-1
jab free honge reply krdnge,0
nhi yara deita nhi reply .or tumhy toh wish kiya tha but muje nhi,-1
mashallah . lala ALLAH pak apko hamesha yohi kamyab karE or apki hImmAT day doosron ki help karne may ameen,1
Kab se rah dekh rahe the,0
Woh din kab aayaa ga jab mujhaa reply melay ga????,0
lala app muj sa kab bt Kara ga ma to har roz tweet karti ho but app kabi left he nahi data,-1
lala g h r u lala kabi apni iss fan ko b rply da plzzzzzzzz,1
Bhai ye naiki ka kaam media k samny lazmi karna tha,1
Allah pak ajjr day ap ko is naik kam ka ;'),1
"shahid bhai kaise ho? Plz ek bar to reply kr lo... 22saal meri umar hai,lkn kabhi ap se bt nhe hui ;-)",-1
great job lala...ap great player hne ke sath sath bohat achey insan bhi hain....lv u bro....u r awsm..'''!!!!,1
jazakallah allah day ye qabolay ka,1
